Id,Name,Painter,Description,Year_early,Year_late,Materials,Colors,Image
SK-C-191,Riviergezicht bij winter,Aert van der Neer,"Riviergezicht bij winter. Op het ijs van een breed water buiten een stad vermaken mensen zich met kolfspelen, schaatsen en rijden in de arrenslede. Op de voorgrond een eendenkooi, rechts in de verte een molen, links de torens van de stad.",1655,1660,"doek,olieverf",['#989000'],http://lh3.googleusercontent.com/M-g-PEPeNCaUIN8VaBbVkXW26wFU7IBdRtH9ybVqp7ZLj9HeW3Cj5qq_rgvxkFrqdW8J3LLj7jfBRQawuS5duVxsJLg=s0
SK-A-1122,De vismarkt te Antwerpen,Ignatius Josephus Van Regemorter,"Gezicht op de vismarkt te Antwerpen. Bij een stal liggen verschillende soorten vis uitgestald, een visboer houdt een vis omhoog voor een vrouwelijke klant.",1827,1827,"paneel,olieverf",['#504e00'],http://lh4.ggpht.com/EEcMpyyC0QaM2W6KqJYJu_EU46-eQzY6bpm_dVhuT0B-y4eyfR3Jxyhh8mQ3qNL1rSz-XtgGL68T6_VNMwB4RPbY284=s0
SK-A-2340,De haringverkoopster,Godfried Schalcken,"De haringverkoopster. Een jonge vrouw, ten halven lijve, houdt in haar linkerhand een haring omhoog, rechts een houten emmer.",1675,1680,"paneel,olieverf",['#4a3700'],http://lh3.googleusercontent.com/Zs5fU8YIjosmxmky6FzIATWMoLW3jbEBAz60pBHkb3bHe6gjaoPGltdn3BzS_7GWEXwS17f7eGboQLgnqRcoOZINcGc=s0
SK-A-640,De hengelaar,Carel de Moor (II),De hengelaar. Een jonge man zit met een hengel te vissen bij de waterkant. Bij een hek kijken een jonge vrouw en een man met pijp toe. Rechts op de achtergrond wordt een koe gemolken. Links ligt een hond te slapen.,1700,1738,"doek,olieverf",['gray'],http://lh3.googleusercontent.com/DPchj7F1jbSiNDLPBx3NntZ2-0QMnIp9EFazYFuN3KPHcVxJQ3t_B9rmxXff5oznBMOP8V2UdgPPj_7JnZOYnUnf4GAG=s0
SK-A-3004,Plas bij Loosdrecht,Willem Roelofs (I),"Plassen bij Loosdrecht, voorstelling getiteld 'Effet de matin'. Een man in een roeiboot op het water, links riet, rechts struiken en enkele bomen.",1887,1887,"doek,paneel,olieverf",['gray'],http://lh3.googleusercontent.com/AKFlHcJ_Sm5qPcdhrcwqKwieTtI7x26MS3n0khblyvs4Cdvp2dqSxjGwkTtrm0CtXopeIPjtgzchM9m17v_GauLmGEM=s0
SK-A-1705,De kaartspelers,Johannes Natus,"De kaartspelers. Gezeten aan een tafeltje aan de voet van een stenen trap spelen twee jongen mannen een kaartspel, Een staande man kijkt toe, rechts ligt een hond te slapen.",1660,1660,"doek,olieverf",['#514800'],http://lh3.ggpht.com/fBVaGf_pJrrqp_Y9WUKO4oJJgzMwKnjo8XEd84iJsNl5-n0Jnspf5iAxcgwvAVLifRZq6JXa6HncNulDrUacuecSaqU=s0
SK-A-216,Johannes de Doper,Matthias Stom,"Johannes de Doper, halffiguur in profiel naar links, een bakje met water in de rechterhand en een staf over de schouder.",1630,1650,"doek,olieverf",['#9f8200'],http://lh3.googleusercontent.com/8vCkuApWQfRDt11HluxRNJs40wqGXFqS2H3fYacwbj1oFOKgzATF7FQCHVIUKMqsmwY5ATlhNaRi3W7612K42rl7x512=s0
SK-A-2080,Portret van een vrouw,anoniem,Portret van een vrouw. Buste in ovaal naar links. Behoort bij SK-A-2079.,1645,1645,"paneel,olieverf",['gray'],http://lh3.googleusercontent.com/_obFr-WzkYIPfCs0iNYgkFSIb3_eQR-q3HohbUE6ZCCsSz1xhLQDR_Wb_tUlMDo1Ok0fEbbMhN1Hrrmmb7naP5j0vg=s0
SK-A-4624,Portret van Adriaan van der Vliet (1707-77). Dichter te Rotterdam,Dionys van Nijmegen,"Portret van Adriaan van der Vliet (1707-77). Dichter te Rotterdam. Ten halven lijve in ovaal, wijzend met de linkerhand op een blad papier. Onderdeel van een verzameling portretten van Nederlandse dichters.",1732,1771,"koper,olieverf",['#4a3e00'],http://lh3.googleusercontent.com/7bf4N6pVynwrLE2L1vYI2QRx8fR1Tpq-ALxfeHONxHwO2Jm5DyZg4ZIzXcZhk6VOxovlVPSJUBoSTg9d5xZJ34PyT8w=s0
SK-A-3416,Man van Smarten,Guido Reni,"Kop van Christus als Man van Smarten. Het hoofd van Christus met de doornenkroon, omhoog ziend. Waarschijnlijk een kopie naar het origineel in Detroit.",1630,1700,"doek,olieverf",['#3f3200'],http://lh3.googleusercontent.com/VAb9V1Gjg0Nibqbi9l6lLuj5ZU324z3KIsaLZLwytXeVY3ICK6N5t-4_4Ordjd2eOksWvVrbTTxHdqJ7NlUm5ECKxQ=s0
SK-A-4005,Maria met kind,Lorenzo Monaco,"Maria met kind, zittend op een troon. Het Christuskind zit op de schoot van Maria, een vogeltje in de linkerhand en met opgeheven rechterhand.",1381,1410,doek,['gray'],http://lh3.googleusercontent.com/93VM6mNyzD3b85J-UqZs8Q1zw6dmIaZZoeTxP9Hi4tagLMvVJQNY6DxesHtg2IfX1ujdEYvVaW_f75_HC20Y-NCeeg=s0
SK-A-1789,Stilleven met vissen,Willem Ormea,"Visstilleven. Op een houten blad liggen verschillende soorten vis, schelpen en een krab uitgestald. Rechts een mand met schol; op de achtergrond wolken.",1638,1638,"paneel,olieverf",['#473200'],http://lh3.googleusercontent.com/zSfdvF6XJDm3Nk2CQe24wiNHMZSJUmmxIKjFEf-5xaNCCCuLxzsWfFMUEqw_hudKVBdGyyiKi_LyZCbMK2qtE0CZ9g=s0
SK-C-197,De harddraver De Vlugge van Adriaan van der Hoop in de wei,Anthony Oberman,Het renpaard of de harddraver 'de Vlugge' van Adriaan van der Hoop in de weide. Op de achtergrond andere paarden en in de verte een kerk.,1828,1828,"doek,olieverf",['#8d8100'],http://lh3.googleusercontent.com/KuSM_lusOJnM_SOR4BUdE5WCG_XUhMxagouwpRkdKMwSCPRGFBG64rotLINezS-IirWiK3jDDg5bLGYPeC7yYAFeZA=s0
SK-A-1757,De requisitie,Charles Rochussen,De requisitie. Op een boerenerf wordt een paard gevordert door een groep militairen. Rechts kijkt de boerenfamilie toe hoe de soldaten enkele paarden inspecteren.,1872,1872,"paneel,olieverf",['#665a00'],http://lh3.ggpht.com/Ih7pWOlhBrvJ-ppEldO8kqCuX-bb-Kqqx-cbOQm35aBE69nMbrbzOls1GDGExAE1xwSXHASE_mHkcdZ61IoMvgT_ew=s0
SK-A-3421,Een jonge vrouw,Pietro Rotari,Buste van een jonge vrouw met een bloem in het haar. Pendant van SK-A-3422.,1756,1762,"doek,olieverf",['#b2a900'],http://lh3.googleusercontent.com/l0396pvimoN1BjgEfmJPy1e35MQpmL4SIiUPWLF3NbggnyqSLwgO5LX_mn40jD83xgNC3nP5txcej4PeLhTtyhApVA2k=s0
SK-A-3912,Portret van Francisco Hurtado de Mendoza,anoniem,"Portret van Francisco Hurtado de Mendoza (1546-1623), admirant van Aragon, generaal in het leger van aartshertog Albrecht van Oostenrijk. Kniestuk, staande in wapenrusting, naar rechts. Commandostaf in rechterhand, de linkerhand op  het gevest van zijn degen. Linksboven het wapen van de admirant van Arragon, rechtsboven het familiewapen. Over de borst een sjerp en een keten met een ovaal juweel met het leliekruis van Calatrava.",1601,1601,"doek,olieverf",['black'],http://lh6.ggpht.com/Upp8blinDLxVBZubQFlBqsVuRG0Q5cFeBvelyd8I8QfqZtaP3cG9RWzFhx5WTPW2l9bePAQGgR59DX6rwTeTkKSVikE=s0
SK-A-3430,Sint Joris en de draak,Luca Signorelli,"Sint Joris en de draak. In een bergachtig landschap verslaat de heilige Joris (een ridder te paard) de draak, op de grond liggen de lichamen van eerder door de draak gedode mannen, links staat een jonge vrouw met haar armen in de lucht. Rechts vertrekt Sint Joris met de prinses te paard. In het landschap op de achtergrond staan paleizen en een ruïne.",1495,1505,"paneel,olieverf",['#2f2800'],http://lh3.googleusercontent.com/i9JYcmG5zsLXB4mSbM9RpIukSIm3q9bojd1JPFQSybtR3EV5wnMKcQZ4WJezkxP7okKy67LfAicUEDTFtuPIkHXDP7zQ=s0
SK-A-1756,De voetoperatie,Pieter Jansz. Quast,"De voetoperatie. In een interieur bekijkt een chirurgijn de voet van een oude man. Rechts staan op de vloer een metalen kan en scheerbord. Links laat een man een kei uit zijn hoofd snijden, naast hem zit een vrouw. Links op de voorgrond een boek waarop een schedel ligt. Op de achtergrond een kast met een heiligenbeeld.",1630,1647,"paneel,olieverf",['#302600'],http://lh3.googleusercontent.com/nc8mLkkZ8ivDrYC0oG9V_QYc8R0WoPcGw5Rq7DxrRjdorhPk0x8ZChoGOjL3vQxkUJodS1OQfYLBxo62OvNZnq9vs18=s0
SK-C-209,Schapen en geiten in de stal,Jan van Ravenswaay,Stal met schapen en enkele geiten. Bij de ingang van de schuur staat een boerin.,1821,1821,"doek,olieverf",['#615100'],http://lh3.googleusercontent.com/_W7iCZyqcXFYljZhoyJuannX3RuLYbq0ap2g_0FSdaEJXYpIIOP2oLuCJ5vCGr4hlX7AXHyx-iWuns46XdF0S-GB2BdY=s0
SK-A-3114,Portret van een jonge vrouw,Anthonie Palamedesz.,"Portret van een jonge vrouw. Heupstuk, staande, een waaier in de rechterhand.",1654,1654,"doek,olieverf",['#e0d200'],http://lh5.ggpht.com/Vsbr4ACxy51TtAoXvNAYDfU9ueCJ9i29pRu9ndjBkY5S1fu3DifjXjFr6_XHT-HI5cH-hqhQP1La7fT7UsQW57bwG40=s0
SK-A-3868,"Diederik van Hemert (1729-53), heer van Babiloniënbroek op zesjarige leeftijd",Harmanus Serin,"Portret van Diederik van Hemert (1729-53), heer van Babiloniënbroek op zesjarige leeftijd. Staande, ten voeten uit, in een blauw uniform, op een terras naast zijn paard en hond, in de rechterhand een zweep. Op de balustrade ligt zijn steek, op de voorgrond een vogel. Linksboven het familiewapen.",1735,1735,"doek,olieverf",['gray'],http://lh3.googleusercontent.com/5w2TNjlkU-8jjfV9pngJ7II8FYsDH6yeB6baKh7jArvlMcS3tOtsK0YfcqVtIDNmi7lXPFCgfKaah_IJvNoXo5l7l_as=s0
SK-A-3414,Maria met kind,Pordenone,"Onvoltooide voorstelling van Maria met kind. Het Christuskind zit bij Maria op schoot, met een roos in de handen. Rechts twee zuilen met kapitelen.",1525,1550,doek,['#7c6800'],http://lh3.googleusercontent.com/owjl3xh-XwlanUumsLSqPNQxcWI4q-QPlCkGinXv-asssmhTA3aa4EwJob0nt5A2N_FxUN0uqHLJL3iPIutCbrUnPw=s0
SK-A-4138,"Portret van een man, waarschijnlijk een predikant",Anthonie Palamedesz.,"Portret van een man, waarschijnlijk een predikant. Buste naar rechts, op het hoofd een zwart kalotje. Vroeger ten onrechte geïdentificeerd als de theoloog Jacobus Trigland.",1650,1650,"paneel,olieverf",['#aca400'],http://lh3.ggpht.com/CbtnanbC2JVAq2zUmZiT5VOvnxiEktvolwqIRW1tbSo-EJ19mvTALUoOYJqPgFHz8IZjChEl0OO_OdHxDuI2Peyyxu0=s0
SK-A-3913,"De Slag bij Bautersem, gedurende de Tiendaagse Veldtocht",Nicolaas Pieneman,"De slag bij Bautersem, 12 augustus 1831, gedurende de Tiendaagse Veldtocht. De staf van de prins van Oranje bestaande uit bereden officieren verzameld voor een boerenhuis. In het midden staat de prins naast zijn paard dat gewond is geraakt, naast de prins majoor Hoyel. Rechts soldaten van de infanterie en een gewonde officier. In het verschiet het slagveld.",1833,1833,"doek,olieverf",['#483e00'],http://lh3.googleusercontent.com/C9PSgAMDCfPZonSv-XJhVSL6P7BcDoImtPvbBQL-abEd3Ibr-Y6n9Bss73F8PE86vUeXniLo2Ob9Wr3tCHJG7oki1d4=s0
SK-A-1829,Paardenmarkt op de Maliebaan te Den Haag,Cornelis Albertus Johannes Schermer,"Paardenmarkt op de Maliebaan te Den Haag. Links praten handelaren met elkaar, rechts laat een knecht een paard een stukje draven. Op de achtergrond een open veld met witte tenten.",1858,1858,"doek,olieverf",['#5f5900'],http://lh6.ggpht.com/JYFnalx3MZ4oqOKLsDzWEM8qi4oIGIlDV9xW10h7sm8CF7Ucp_obdj_r3XE3BDM5Cg5Bh9lajU1TuLxPeXdlZGg9Bw=s0
SK-A-392,De kwakzalver,Jan Havicksz. Steen,"Een kwakzalver prijst staande achter een ton zijn geneesmiddelen aan. Tussen het publiek telt een vrouw geldstukken in haar hand, voor de ton staat een oude man met een gebroken arm. Aan een boom hangt een document met zegels.",1650,1679,"paneel,olieverf","['black,gray']",http://lh6.ggpht.com/aK3Q2_a7wvWUYrv8S-g70sNt5ZZZldwwopHYfeSwQ60wJTIokM_jbMPVeDVX4KC8BwQ3gyMNgbvuHeEFxUs8WFIa-Wg=s0
SK-A-3894,Hercules steelt de kudde van Geryones,Joos de Momper (II),"Hercules steelt de kudde van Geryones. Door een heuvelachtig landschap drijft Hercules, met knots over de schouder, de koeien over een weg met een stenen brug. Links een boerderij met een waterput en een watermolen. Aan weerszijden van de weg grazen geiten.",1590,1635,"paneel,olieverf",['#534300'],http://lh3.googleusercontent.com/lWOZwsxa7bqjVZAf5AQqolvbktZRGOtXMD4eDpYZq58BMQUwxP7qTe_Ww648KLQbfbJnG7STUM5hJXfWMk_v-aEdHmEY=s0
SK-A-715,Gezelschap voor een dorpsherberg,Cornelis Saftleven,"Boerengezelschap. Vrolijk gezelschap met een groep mannen die kaartspelen aan een tafel op een terras voor een herberg. Tussen de mannen ook een monnik en een vioolspeler. Op de grond liggen kruiken, een vuurtestje, kaarsen, een kat en een hond met jongen. Rechts een boerenschuur met duiven, een paard met wagen en andere huizen van het dorp.",1642,1642,"paneel,olieverf",['#4d3f00'],http://lh3.googleusercontent.com/sI1RgYGJBfVPacdIUhCt1TQ7FPl8IrgcrnZfkuCI2S1khUe__XpkTCjx7q9akMFTu_5Un9fTnv3aBN6A_iYZQzpxLFM=s0
SK-C-163,Poes met jongen,Henriëtte Ronner,Kat met jongen. In het raam van een houten schuur zit een kat met vier jongen op een oude deken. Rond het venster klimop en winde.,1844,1844,"paneel,olieverf",['#3f3600'],http://lh3.googleusercontent.com/3cz0FyJsharM17r95kUoNLiYiphlxy8eXlmCfHF1fqvHzOskexXmqczM4hl7X9ixRUK5_Us0MOrMyPug_aobbPaUD20=s0
SK-A-1311,Portret van Clara Alewijn,Dirck Dircksz. van Santvoort,"Portret van Clara Alewijn (1635-74), dochter van Abraham Alewijn en Geertruid Hooftman, als herderin, zittend onder een boom, een staf en bloemen in de hand. Links enkele schapen, op de voorgrond een boog en pijlenkoker. Pendant van SK-A-1310.",1644,1644,"doek,olieverf",['#422900'],http://lh3.googleusercontent.com/G-xrIomVTLBPXSZQ7CiaEFO-KIx_23E6RWDE-k2r9QJr1EMB4NGTzaUsaoehuu5zzkowx1-IhNW0I2f_rAoGrz6X53Y=s0
SK-A-1211,Christelijke allegorie met twee kinderen met een kruis en een kelk,anoniem,"Twee kinderen met een kruis en een kelk, symbolen van het geloof. Onderdeel van een reeks van vier decoratiestukken met op elk een christelijke allegorie met twee kindertjes (SK-A-1211/1214).",1650,1699,"doek,olieverf",['#aa9f00'],http://lh6.ggpht.com/rEIqhc3qGvHhbz0wnSYC68ACDEXYathB6OZqug9Lx0SLCc3o7L7umn5eWVfA3pCJM6xu5HU4e6i2Mu7Yaulfsr5IAAQ=s0
SK-A-281,Vervallen boerderij,Emanuel Murant,"Vervallen boerderij met een man die hangend over de onderdeur kippen voert. Links hoedt een jongen varkens, rechts een man bij een boerderij. Op de voorgrond losse liggen bakstenen en stukken muur.",1650,1700,"doek,olieverf",['#372900'],http://lh3.googleusercontent.com/ohfKfi9aPgVDmhfIRlTPTyiYFTZ8jm6N9SGFMHOvBTGDHRRXDgZA6F2FnioBT0W3yD4x-yA8cFTh5dMdOWc96T59n22X=s0
SK-C-518,"Margaretha Nelis (1652-1705), tweede echtgenote van Casparus Commelin",David van der Plas,"Portret van Margaretha Nelis (1652-1705), de tweede echtgenote van Casparus Commelin. Kniestuk, zittende geleund tegen een kussen. Links op de achtergrond een beeldje. Pendant van SK-C-517.",1693,1704,"doek,olieverf",['#332500'],http://lh4.ggpht.com/SbjjizMsGwGXlMqdfUdJavGzDK1pSoez8cMFxGpaiIeqO2WpCG7xyaNFUOW3C2MnEL4ESf_j8krTniDtfGlGwD-fW2fJ=s0
SK-A-2666,Zelfportret,Caspar Netscher,"Zelfportret van de schilder Caspar Netscher. Kniestuk, zittend, een rol papier in de rechterhand, palet en penselen in de linker. Links een voetstuk met een reliëf van twee putti met een schild met een schuit, op de piedestal staat een beeldje.",1660,1684,"paneel,olieverf",['#3f2e00'],http://lh3.googleusercontent.com/nZgvysimQbVYQUpxwIovSVccu1crr_cdWYV2Cvx-JO3y04zGIIcnWHsENPlHDcaTuzj5eVwW9JxACNOyeWKTJ7TD0FdF=s0
SK-C-178,De visvrouw,Quiringh Gerritsz. van Brekelenkam,De visvrouw.  Een jonge vrouw met een emmer aan de arm telt geld uit voor vis dat zij koopt bij een een visstalletje. Bij de stal worden platvissen en moten zalm te koop aangeboden. Rechts op de achtergrond een weegschaal.,1650,1670,"paneel,olieverf",['#564600'],http://lh3.googleusercontent.com/xrw0rVctw8sTmfY0surpyx9SktfhR2IWpbNg5ylQmnwLDtmWSJePrOOkqWR2_hS7fp32wRDOsU_IHvIsHDl2Dh-OjNo=s0
SK-A-1423,Zelfportret,Paulus Moreelse,"Zelfportret van de schilder Paulus Moreelse. Buste, naar rechts, in een mantel met een dikke bontkraag.",1623,1623,"paneel,olieverf",['#d1c000'],http://lh5.ggpht.com/QWk4xXXdZDJkKIeONp5rixGEvEzN_PFAKpG_NAU8E9MKZAUE9hY9UKEVRA3AH25cJA3TmX8aR1Xb2bW4xD7YTfw_Hw=s0
SK-A-2571,Dorpsgezicht,Salomon van Ruysdael,"Dorpsgezicht. Aan de rand van een dorp staan enkele wagens stil bij een herberg, even verderop staat een groep mensen langs de kant van de weg. Op de voorgrond een kudde koeien bij een plas onder bomen.",1663,1663,"doek,olieverf",['#473e00'],http://lh3.googleusercontent.com/-fUJSi2u4eQ8YucuNJY-qke_N_CBecKwftpAlvzIvfPffBTZllnWPllnLs_SJBrB72coqyWsc7ILb1wsgbJON_0Ra7tM=s0
SK-A-4571,Willem de Groot (1597-1662). Rechtsgeleerde en letterkundige,Jan Maurits Quinkhard,"Portret van Willem de Groot (1597-1662). Rechtsgeleerde en letterkundige. Buste in ovaal, naar rechts. Onderdeel van een verzameling portretten van Nederlandse dichters.",1732,1771,"koper,olieverf",['#352c00'],http://lh6.ggpht.com/4IFHJKC5koJSJKJJRN0MmjaDHfFDTIDEc4875izsj6JF0rO6j9G95aysFkVAzmTNBOhgLeyJmR17gQhUVWpyoOPOgFiV=s0
SK-A-2996,Figuren bij een fontein,Adolphe Joseph Thomas Monticelli,Enkele vrouwen bij een fontein of bron aan de voet van een heuvel.,1870,1886,"paneel,olieverf",['#463900'],http://lh3.ggpht.com/10hmZLI9JAGct18xNgp86IcJZtEBeJtDtT2pShYhX-R1v0xR2dwbfKJMQ20DNUh_KFJVgpvpXnbHY7RAHNA3XjMdVN4=s0
SK-A-322,Landschap met vee,Adam Pijnacker,Landschap met vee. Rivierlandschap met een herderin staande aan de oever van een water tussen de koeien en geiten bezig wol te spinnen.,1649,1653,"paneel,olieverf",['#504500'],http://lh3.googleusercontent.com/vCt0KjsjwpkYAlOIVLWLAdJzNUMtX7F4oX-JnvRX_cUhuxp6XlutteCdyAqdvY_uJG06OVsSSWiFN_vkO4LIz0VsWMc=s0
SK-A-4840,"Ophélie, la cape bleue sur les eaux (Ophelia, de blauwe nonnenkap in het water)",Odilon Redon,"Voorstelling getiteld 'Ophélie, la cape bleue sur les eaux'. Ophelia drijvend met gesloten ogen tussen bloemen in het water.",1900,1905,"papier,olieverf,pastelkrijt",['gray'],http://lh3.googleusercontent.com/NiChfcK3xebP4hDE2JFsvtiHSMhMpy2zN7fJM0cig8BiEtVLGr9Sh5ofOd82HItFm9gX4tAT6rfh_tx5WOUbdaeIIRY=s0
SK-A-4731,Liggende koe met molen,Richard Roland Holst,"Liggende koe in een weiland, in de verte een molen. In de omgeving van Breukelen.",1888,1888,"doek,karton,olieverf",['black'],http://lh3.googleusercontent.com/49qZsO2ugJ8fhnarEu50GV2wPPe8psrYw4042CacRQXk8w4fPivnLy31HMdaRBcqR89GjUcIJTeyhxTSvl1di72swRk=s0
SK-A-1686,Vanitas stilleven,N.L. Peschier,"Vanitas stilleven. Op een tafel liggen een viool, een schedel, een liedboek, een inktstel, een verfrommeld brief met zegel, boeken, een zandloper en een tas met documenten. Aan de muur een smeulende olielamp.",1660,1660,"doek,olieverf",['#463c00'],http://lh6.ggpht.com/f7I-BIgxDLZem2TOY2Wdu1wGOxqZyS6r7F1ZYJ5VU_4o3XWo-HKW3IuIWrf06Hm6ro_3eIl4VASK-6wojFBPHjHyLOw=s0
SK-A-4864,Prins Maurits ontvangt een delegatie uit Rusland in 1614,Charles Rochussen,"Prins Maurits van Oranje ontvangt een delegatie uit Rusland in 1614. Links de Nederlanders aan tafel voor een schouw, rechts de Russische afgevaardigden. Schilderij vervaardigd voor 'De Historische Galerij van Arti et Amicitiae'.",1874,1874,"doek,olieverf",['#4d3e00'],http://lh4.ggpht.com/WN42wtYpEZ_VuKOrq7UUHGbTFr5INPMJqUZafvrzN4nEFf42iRjn33kKrBl4uj5f3L8iuCGZRkNiEHSYbxTC5DTksQ=s0
SK-A-4686,Slapende putto,Guido Reni,Een slapende naakte putto. Kopie naar een fresco uit 1627 in de collectie Barberini te Rome.,1627,1700,"doek,olieverf",['#a08400'],http://lh3.googleusercontent.com/8ru__-TpVcv3LiKigwJdLDzbES2C-BdO9RjBs9e5W77T7GzXrRS0XB38mbv1pqInJnREHrnAeansM-s4NhYwzUiDdItR=s0
SK-A-3331,"Willem III (1650-1702), prins van Oranje en sinds 1689 koning van Engeland",Caspar Netscher,"Portret van Willem III, prins van Oranje en sinds 1689 koning van Engeland. Kniestuk, staand in wapenrusting, met commandostaf in de rechterhand, de linkerhand in de zij. Rechts op een tafel ligt zijn helm met pluimen.",1670,1684,"doek,olieverf",['#362b00'],http://lh5.ggpht.com/8Dn-TDGr78XeKTeH1v7652DIykbpm3V-EtGTS49l_thvD_cTXsVVi5aB0rbACjSD5cW5xqmWFAeU4gUKpiuK30YEnw=s0
SK-A-4692,Ecce Homo,Matthias Stom,Ecce Homo. Christus word geboeid en met doornenkroon bij het licht van een fakkel door Pilatus en een soldaat aan het volk getoond.,1630,1650,"doek,olieverf",['#bfa100'],http://lh5.ggpht.com/UaPRaF8vt1lOzWox_Xi37PkJV5gH4w29V7ZiKYV6fJQ97TEJxuG1POX9aonW2QSGKVE47bHQUiGaBzBPjDOagwoz9PJ2=s0
SK-A-4622,Portret van Cornelis van der Pot (1736-1805). Koopman en dichter te Rotterdam,Dionys van Nijmegen,"Portret van Cornelis van der Pot (1736-1805). Koopman en dichter te Rotterdam. Buste in ovaal, het hoofd naar rechts gekeerd, een papier in de rechterhand. Onderdeel van een verzameling portretten van Nederlandse dichters.",1732,1771,"koper,olieverf",['#463800'],http://lh3.googleusercontent.com/qgqjUmJfydXRxyRN8rI3NY0ReXlQCMWYQIQpBxtb3nfjW1SH1NSkU6rZlpawHcVMLIhGvPeMY9L-lI9h717RnJkD-g=s0
SK-A-4606,Christoffel Pierson (1631-1714). Dichter te Gouda,Arnoud van Halen,"Portret van Christoffel Pierson (1631-1714). Dichter te Gouda. Buste in ovaal, naar rechts, met een blad papier in de hand. Vervaardigd naar een onbekend voorbeeld. Onderdeel van een verzameling portretten van Nederlandse dichters.",1700,1732,"blik,olieverf",['#3c3200'],http://lh6.ggpht.com/BknuEEh5Ul-u-lqll99Tfk_5LWfgkamUiJTBlUtVbhpUhi8xJT80KGwXs4O3B9oAHPNtu60BoVGQzk-Eg3o_dTJeKA=s0
SK-A-2121,Portret van Paulus Joseph Gabriël,Woutherus Mol,"Portret van de beeldhouwer Paulus Joseph Gabriël. Staande, ten halven lijve, geleund met de rechterarm op een tafel waarop een stenen buste staat.",1818,1818,"doek,olieverf",['black'],http://lh3.googleusercontent.com/0DOj-6EqpFnaPUBuZDCNFUXhy0X10LTuOHgNAJQ_YKSarPmeJI6l-LOYeA5TFQaOzF1b_x-HTKxQznGu6xWc10p1hODz=s0
SK-A-3415,Judith met het hoofd van Holofernes,Pordenone,"Judith met het hoofd van Holofernes. Judith staat met haar dienstmaagd achter een balustrade, met het afgehouwen hoofd in de handen. Op de balustrade ligt een zwaard, De dienstmaagd tilt het gordijn op waardoor een bed zichtbaar wordt.",1500,1539,"doek,olieverf",['#403400'],http://lh5.ggpht.com/7ymYDVLzENA_36FOXC4VRmTVpEyokiyrgHL28UfTHVCSnICKZj0M8MBWfMXIdOqRB_btwXw7b3i5-YfAlw3Vb7x3Yw=s0
SK-A-4732,Boer bij een hooischelf (1889),Richard Roland Holst,"Een boer, op de rug gezien, staande bij een hooiberg. Waarschijnlijk geschilderd in de omgeving van Hattem.",1889,1889,"doek,karton,olieverf","['black,gray']",http://lh6.ggpht.com/WHB_4Z_XUF-PcZkhSSfbc28wzPl8I0rvuCxN9as5AwQueCVokygQWFaBtbkp-HQNkHnFqoSw_tQdx10o6qGITP5t1vyI=s0
SK-A-315,Herdershut,Paulus Potter,Een herdershut tussen geboomte. Voor de hut zit een herder tussen het vee; schapen en een kalf.,1645,1645,"paneel,olieverf",['#a39c00'],http://lh3.ggpht.com/IOvbPHMRk7tDFOQc_7ELW1AamSDZNq0i-B4A4DKPYW3ott0c0aMPvgsa1h6TEdPxKmnkfR8ubqZn_jGt-yJ8z-vpx_o=s0
SK-A-1555,Een veldslag,Peter Snayers,"Een grote veldslag gezien in vogelvluchtperspectief. Op de voorgrond een cavaleriegevecht, daarachter artillerie en infanterie. Boven maakt een divisie ruiters een spiraalvormige beweging. Wellicht de slag bij Wimpfen in Duitsland in 1622.",1615,1650,"doek,olieverf",['#545300'],http://lh5.ggpht.com/vf0ZS4sQCG0JOItS-zQcGfVQg0I9p3Qxrzub4ikWdX_bCWFqFLTx8k8qAbDRYzEBrZUcyGDR0Pkdi3TsLsV_3gpb0g=s0
SK-A-4775,Portret van Floris Gerritsz van Schoterbosch (c. 1562-1618),Cornelis Engelsz.,"Portret van Floris Gerritsz Overrijn van Schoterbosch (c. 1562-1618). Ten halven lijve, naar rechts, handschoenen in de hand. Rechtsboven het familiewapen. Misschien een kopie door Cornelis Engelsz. naar een onbekende origineel uit 1604. Behoort tot een groep portretten: SK-A-4753 / SK-A-4754 / SK-A-4776 /  SK-A-4772 / SK-A-4771 / SK-A-4756 / SK-A-4757 / SK-A-4773 / SK-A-4758 / SK-A-4759 / SK-A-4775  en SK-A-4774.",1604,1604,"paneel,olieverf",['#231900'],http://lh6.ggpht.com/QOf27l7XWzET4tLiSsu2CRjiKeEBAzrgv7kXMpO3bhR07pWQSzBEqMt5oJNiiwx-25YbzZh277xWA29C3ku7lwmAYOU=s0
SK-C-240,Portret van een man,Jan Antonisz. van Ravesteyn,"Portret van een man, buste naar rechts.",1630,1635,"paneel,olieverf",['#d6c700'],http://lh6.ggpht.com/tBypG6p1HPoeEquqQbVGJfsMEEjq0VbFLiX7kOFfrTmCjomSHCkguNCx70S8yrkHS7C1G6YFFkCxvPvOh-blJK7az0U=s0
SK-C-196,Twee ruiters in een landschap,Anthony Oberman,Twee ruiters in een landschap. Een vrouw zit op haar paard te wachten terwijl de man staande naast zijn paard de breidel  verstelt.,1817,1817,"paneel,olieverf",['#b7a700'],http://lh5.ggpht.com/nFOFCBztGN0WwCwALLVNvG15qi99k7B-udokXhcQwtu1fGeomvg9d8ajQTwwmw4Mu1lWVhotMo6BkJwV3tTy65_jkgcM=s0
